ID,Nome,Name,Descrição,Description,Price,Drop chance,Life bonus,Mp bonus,PhyAtk bonus,MagAtk bonus,PhyDef bonus,MagDef bonus,Dex bonus,Agi bonus,Crit bonus atk chance,Crit bonus def chance,Stun atk chance,Stun def chance,Stun duration,Block atk chance,Block def chance,Block duration,Blood atk chance,Blood def chance,Blood atk,Blood def,Blood duration,Poison atk chance,Poison def chance,Poison atk,Poison def,Poison duration,Silence atk chance,Silence def chance,Silence duration,Elem
942,faca da n voa,misty dagger,-,-,10138,0,0,0,30,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,8,0,230,0,0,0,plant
943,escudo da n voa,misty shield,-,-,10138,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,plant
944,armadura da n voa,misty armor,-,-,10138,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,plant
945,faca gloriosa,glorious dagger,-,-,11127,0,0,0,34,0,0,0,0,16,0,0,0.1,0,120,0.15,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,light
946,escudo glorioso,glorious shield,-,-,11127,0,0,0,0,0,34,34,0,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,light
947,armadura gloriosa,glorious armor,-,-,11127,0,0,0,0,0,34,34,0,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,light
948,faca negra,dark dagger,-,-,12141,0,0,0,38,0,0,0,0,17,0,0,0.15,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
949,escudo negro,dark shield,-,-,12141,0,0,0,0,0,38,38,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
950,armadura negra,dark armor,-,-,12141,0,0,0,0,0,38,38,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
951,fireaca punk,punk dagger,-,-,13181,0,0,0,42,0,0,0,0,18,0,0,0.1,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,300,thunder
952,escudo punk,punk shield,-,-,13181,0,0,0,0,0,42,42,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,thunder
953,armadura punk,punk armor,-,-,13181,0,0,0,0,0,42,42,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,thunder
954,faca rachada,cracked dagger,-,-,14245,0,0,0,47,0,0,0,0,19,0.15,0,0,0,0,0.1,0,150,0.15,0,15,0,200,0,0,0,0,0,0,0,0,air
955,escudo rachado,cracked shield,-,-,14245,0,0,0,0,0,47,47,0,0,0,0.05,0,0,0,0,0.02,0,0,0.05,0,5,0,0,0,0,0,0,0,0,0,air
956,armadura rachada,cracked armor,-,-,14245,0,0,0,0,0,47,47,0,0,0,0.05,0,0,0,0,0.02,0,0,0.05,0,5,0,0,0,0,0,0,0,0,0,air
957,faca encrostada,crusty dagger,-,-,15332,0,0,0,52,0,0,0,0,20,0,0,0,0,0,0,0,0,0.12,0,12,0,200,0.12,0,12,0,200,0,0,0,earth
958,escudo encrostado,crusty shield,-,-,15332,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0.05,0,3,0,0,0.05,0,3,0,0,0,0,earth
959,armadura encrostada,crusty armor,-,-,15332,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0.05,0,3,0,0,0.05,0,3,0,0,0,0,earth
960,faca arenosa,sandy dagger,-,-,16441,0,0,0,58,0,0,0,0,21,0,0,0,0,0,0.2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
961,escudo arenoso,sandy shield,-,-,16441,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
962,armadura arenosa,sandy armor,-,-,16441,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
963,faca solar,sunny dagger,-,-,17572,0,0,0,63,0,0,0,0,22,0.2,0,0,0,0,0,0,0,0.05,0,20,0,200,0,0,0,0,0,0,0,0,light
964,escudo solar,sunny shield,-,-,17572,0,0,0,0,0,63,63,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0,0,0,light
965,armadura solar,sunny armor,-,-,17572,0,0,0,0,0,63,63,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0,0,0,light
966,faca ind gena,indigenous dagger,-,-,18725,0,0,0,69,0,0,0,0,23,0.15,0,0,0,0,0,0,0,0.1,0,20,0,120,0,0,0,0,0,0,0,0,plant
967,escudo ind gena,indigenous shield,-,-,18725,0,0,0,0,0,69,69,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,plant
968,armadura ind gena,indigenous armor,-,-,18725,0,0,0,0,0,69,69,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,0,plant
969,faca subaqu tica,underwater dagger,-,-,19898,0,0,0,75,0,0,0,0,24,0,0,0,0,0,0,0,0,0.15,0,25,0,250,0,0,0,0,0,0,0,0,water
970,escudo subaqu tico,underwater shield,-,-,19898,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0.15,0,5,0,0,0,0,0,0,0,0,0,water
971,armadura subaqu tica,underwater armor,-,-,19898,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0.15,0,5,0,0,0,0,0,0,0,0,0,water
972,faca da rajada,blast dagger,-,-,21091,0,0,0,82,0,0,0,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
973,escudo da rajada,blast shield,-,-,21091,0,0,0,0,0,82,82,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
974,armadura da rajada,blast armor,-,-,21091,0,0,0,0,0,82,82,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
975,faca da determina  o,dagger of determination,-,-,22304,0,0,0,88,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
976,escudo da determina  o,shield of determination,-,-,22304,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
977,armadura da determina  o,armor of determination,-,-,22304,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
978,faca do terremoto,earthquake dagger,-,-,23536,0,0,0,95,0,0,0,0,27,0,0,0.2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
979,escudo do terremoto,earthquake shield,-,-,23536,0,0,0,0,0,95,95,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
980,armadura do terremoto,earthquake armor,-,-,23536,0,0,0,0,0,95,95,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
981,fireaca da erup  o,eruption dagger,-,-,24787,0,0,0,102,0,0,0,0,28,0.2,0,0,0,0,0,0,0,0.3,0,15,0,250,0,0,0,0,0,0,0,0,fire
982,escudo da erup  o,eruption shield,-,-,24787,0,0,0,0,0,102,102,0,0,0,0.05,0,0,0,0,0,0,0,0.13,0,5,0,0,0,0,0,0,0,0,0,fire
983,armadura da erup  o,eruption armor,-,-,24787,0,0,0,0,0,102,102,0,0,0,0.1,0,0,0,0,0,0,0,0.13,0,5,0,0,0,0,0,0,0,0,0,fire
984,faca nuclear,nuclear dagger,-,-,26057,0,0,0,110,0,0,0,50,29,0,0,0.15,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,250,fire
985,escudo nuclear,nuclear shield,-,-,26057,0,0,0,0,0,110,110,15,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,fire
986,armadura nuclear,nuclear armor,-,-,26057,0,150,0,0,0,110,110,15,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,fire
987,faca do drag o,dragon dagger,-,-,27344,0,50,0,117,0,0,0,0,30,0.15,0,0,0,0,0,0,0,0.15,0,25,0,250,0,0,0,0,0,0,0,0,fire
988,escudo do drag o,dragon shield,-,-,27344,0,50,0,0,0,117,117,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0,15,0,0,0,0,0,0,0,0,0,fire
989,armadura do drag o,dragon armor,-,-,27344,0,0,0,0,0,117,117,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0,10,0,0,0,0,0,0,0,0,0,fire
990,faca de picol ,popsicle dagger,-,-,28648,0,0,0,125,0,0,0,0,31,0,0,0.3,0,130,0.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
991,escudo de picol ,popsicle shield,-,-,28648,0,0,0,0,0,125,125,0,0,0,0,0,0.1,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
992,armadura de picol ,popsicle armor,-,-,28648,0,0,0,0,0,125,125,0,0,0,0,0,0.1,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
993,faca polar,polar dagger,-,-,29970,0,0,0,133,0,0,0,0,32,0,0,0.23,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
994,escudo polar,polar shield,-,-,29970,0,0,0,0,0,133,133,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
995,armadura polar,polar armor,-,-,29970,0,0,150,0,0,133,133,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
996,faca da aurora,aurora dagger,-,-,31309,0,0,50,142,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,200,light
997,escudo da aurora,aurora shield,-,-,31309,0,0,50,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,light
998,armadura da aurora,aurora armor,-,-,31309,0,500,500,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,light
999,emblema do ladrão da aventura,thief adventure emblem,-,-,115272,0,0,0,150,0,0,0,50,84,0.15,0.1,0.1,0.05,150,0.15,0.13,150,0.15,0.15,15,15,150,0.2,0.15,20,12,120,0.2,0.1,200,neutral
